"","region","urb","lit","voteshare","absolute_wealth"
"1264","Region 3",0.165620982646942,0.422473579645157,0.0566452965140343,300000.90625
"1265","Region 3",0.146079167723656,0.323969602584839,0.214068531990051,6770397
"1266","Region 3",0.579445064067841,0.648994982242584,0.0485224612057209,42001
"1267","Region 3",0.129445359110832,0.581246078014374,0.125828638672829,175143.921875
"1268","Region 3",0.155204564332962,0.510470330715179,0.10554400831461,57000.984375
"1269","Region 3",0.302286595106125,0.55349588394165,0.0252250265330076,148000.953125
"1270","Region 3",0.38710343837738,0.593157589435577,0.0635918080806732,380699.90625
"1271","Region 3",0.38710343837738,0.593157589435577,0.123233735561371,34222.98828125
"1272","Region 3",0.212828189134598,0.478766977787018,0.0363919362425804,10000.0009765625
"1273","Region 3",0.155204564332962,0.510470330715179,0.0237146150320768,484000.8125
"1274","Region 3",0.218937024474144,0.594291985034943,0.164146274328232,1394605.125
"1275","Region 3",0.165620982646942,0.422473579645157,0.0457307621836662,780441.125
"1276","Region 3",0.750381529331207,0.638907730579376,0.00708799576386809,726499.875
"1277","Region 3",0.268707513809204,0.505983769893646,0.374008446931839,1075166.625
"1278","Region 3",0.129445359110832,0.581246078014374,0.249771848320961,304801.09375
"1279","Region 3",0.579445064067841,0.648994982242584,0.0300258509814739,191372.09375
"1280","Region 3",0.206186398863792,0.526619374752045,0.348666459321976,1140000.125
"1281","Region 3",0.206186398863792,0.526619374752045,0.128980293869972,96000.9765625
"1282","Region 3",0.166213810443878,0.473355531692505,0.311121702194214,357999.9375
"1283","Region 3",0.211393505334854,0.521726369857788,0.186832144856453,1175000.375
"1284","Region 3",0.579445064067841,0.648994982242584,0.0173045806586742,2
"1285","Region 3",0.186388894915581,0.586324155330658,0.0675269886851311,6592993.5
"1286","Region 3",0.214246615767479,0.500538766384125,0.0209945980459452,1265095.625
"1287","Region 3",0.292465776205063,0.553412556648254,0.0509999766945839,12857995
"1288","Region 3",0.214246615767479,0.500538766384125,0.0782074704766273,9937025
"1289","Region 3",0.802338480949402,0.6291384100914,0.0738811194896698,733030.75
"1290","Region 3",0.142746210098267,0.41500049829483,0.464535087347031,3451861.75
"1291","Region 3",0.146079167723656,0.323969602584839,0.0704463571310043,11166426
"1292","Region 3",0.166213810443878,0.473355531692505,0.14923569560051,4565357
"1293","Region 3",0.0867864489555359,0.28438338637352,0.0454214327037334,1841999.125
"1294","Region 3",0.206186398863792,0.526619374752045,0.326733320951462,599999.8125
"1295","Region 3",0.185553073883057,0.552082717418671,0.273330181837082,1465000
"1296","Region 3",0.38710343837738,0.593157589435577,0.0643544048070908,2134339
"1297","Region 3",0.219891458749771,0.428127855062485,0.289325386285782,246000.015625
"1298","Region 3",0.185553073883057,0.552082717418671,0.468576222658157,2230805.25
"1299","Region 3",0.212828189134598,0.478766977787018,0.209369987249374,3931701
"1300","Region 3",0.188491344451904,0.505864202976227,0.245416864752769,725000.75
"1301","Region 3",0.219891458749771,0.428127855062485,0.347365349531174,2927948.25
"1302","Region 3",0.126254141330719,0.491060733795166,0.14609307050705,1817999.25
"1303","Region 3",0.176538109779358,0.450955033302307,0.348215013742447,1767917.75
"1304","Region 3",0.602491021156311,0.585350632667542,0.162677109241486,1428944
"1305","Region 3",0.129445359110832,0.581246078014374,0.163653299212456,501.000030517578
"1306","Region 3",0.176538109779358,0.450955033302307,0.240537136793137,4338971
"1307","Region 3",0.126254141330719,0.491060733795166,0.179750457406044,942859.8125
"1308","Region 3",0.185553073883057,0.552082717418671,0.116042278707027,396085.8125
"1309","Region 3",0.142746210098267,0.41500049829483,0.26221489906311,500000.8125
"1310","Region 3",0.309667825698853,0.586423993110657,0.316531598567963,280000.125
"1311","Region 3",0.236709162592888,0.579369127750397,0.205567508935928,986500.375
"1312","Region 3",0.214246615767479,0.500538766384125,0.104259863495827,1012552.375
"1313","Region 3",0.162405118346214,0.502410650253296,0.273737877607346,2085000.375
"1314","Region 3",0.213076710700989,0.543156206607819,0.0352287739515305,4937100
"1315","Region 3",0.309667825698853,0.586423993110657,0.0876983404159546,396060.875
"1316","Region 1",0.280733913183212,0.494363993406296,0.364874631166458,167999.984375
"1317","Region 1",0.196464687585831,0.477195918560028,0.374364137649536,14604991
"1318","Region 1",0.134669080376625,0.459738671779633,0.24878665804863,8842296
"1319","Region 1",0.0528391823172569,0.468029856681824,0.133513182401657,3451996.75
"1320","Region 1",0.0891332253813744,0.470939993858337,0.0956043303012848,3265191.25
"1321","Region 1",0.0686832517385483,0.545212268829346,0.0736681446433067,215000.09375
"1322","Region 1",0.245908051729202,0.507878601551056,0.190163731575012,699396480
"1323","Region 1",0.0686832517385483,0.545212268829346,0.216723427176476,11366766
"1324","Region 1",0.40415894985199,0.539847910404205,0.194651186466217,10590990
"1325","Region 1",0.245908051729202,0.507878601551056,0.205445647239685,1582750
"1326","Region 1",0.158731281757355,0.436460793018341,0.196649596095085,2822894.75
"1327","Region 1",0.0709536522626877,0.372543394565582,0.125869154930115,381840.90625
"1328","Region 1",0.0739163383841515,0.478483527898788,0.12210289388895,7152758
"1329","Region 1",0.127526313066483,0.461994290351868,0.322032600641251,4683499.5
"1330","Region 1",0.0528391823172569,0.468029856681824,0.0545301362872124,2
"1331","Region 1",0.245908051729202,0.507878601551056,0.146514162421227,885500
"1332","Region 1",0.0891332253813744,0.470939993858337,0.211699321866035,3018950.25
"1333","Region 1",0.0528391823172569,0.468029856681824,0.0814192220568657,2
"1334","Region 1",0.40415894985199,0.539847910404205,0.244011715054512,3190027.75
"1335","Region 1",0.0739163383841515,0.478483527898788,0.197720259428024,316000.125
"1336","Region 1",0.173292458057404,0.437354356050491,0.252599954605103,789539.0625
"1337","Region 1",0.0709285512566566,0.343269735574722,0.339328825473785,6012649
"1338","Region 1",0.144126892089844,0.527406215667725,0.272326081991196,11171432
"1339","Region 1",0.243192106485367,0.466569840908051,0.14959941804409,12309008
"1340","Region 1",0.0999768152832985,0.279632866382599,0.227991312742233,4787867
"1341","Region 1",0.665118217468262,0.638155877590179,0.32002255320549,1195000.5
"1342","Region 1",0.196464687585831,0.477195918560028,0.216254636645317,19079770
"1343","Region 1",0.10553652793169,0.477884382009506,0.185369491577148,2947107.25
"1344","Region 1",0.411220282316208,0.54945957660675,0.148914679884911,1788999.75
"1345","Region 1",0.152522072196007,0.449979335069656,0.188353478908539,2
"1346","Region 1",0.245908051729202,0.507878601551056,0.0930920392274857,6902983
"1347","Region 1",0.302521049976349,0.519019365310669,0.242850869894028,3419998.75
"1348","Region 1",0.430153995752335,0.511794447898865,0.349920928478241,14044143
"1349","Region 1",0.243192106485367,0.466569840908051,0.143868923187256,2
"1350","Region 1",0.196464687585831,0.477195918560028,0.190407693386078,1373448.625
"1351","Region 1",0.0999768152832985,0.279632866382599,0.222707882523537,4510336
"1352","Region 1",0.305296033620834,0.35658386349678,0.316187977790833,2
"1353","Region 1",0.0739163383841515,0.478483527898788,0.205426886677742,1450000.75
"1354","Region 1",0.16619049012661,0.470053374767303,0.14398068189621,6885599
"1355","Region 1",0.324124693870544,0.383332848548889,0.313195139169693,2
"1356","Region 1",0.0473589301109314,0.450543612241745,0.195277616381645,1294609.875
"1357","Region 1",0.642090320587158,0.583892226219177,0.280863463878632,2
"1358","Region 1",0.231307163834572,0.483358412981033,0.107469759881496,1870380.25
"1359","Region 1",0.430153995752335,0.511794447898865,0.265908718109131,20506534
"1360","Region 1",0.0767021253705025,0.475664854049683,0.262691706418991,2152457.75
"1361","Region 1",0.486125618219376,0.535961151123047,0.200675934553146,6173959.5
"1362","Region 1",0.245908051729202,0.507878601551056,0.205269500613213,1626478.125
"1363","Region 1",0.0891332253813744,0.470939993858337,0.142784491181374,629506
"1364","Region 1",0.23081910610199,0.572427809238434,0.0370089635252953,1512763
"1365","Region 1",0.0804077610373497,0.276153594255447,0.329607576131821,51944.00390625
"1366","Region 1",0.324124693870544,0.383332848548889,0.315212666988373,2
"1367","Region 1",0.181549251079559,0.301242977380753,0.317835748195648,2
"1368","Region 1",0.231307163834572,0.483358412981033,0.168847426772118,9423002
"1369","Region 1",0.245908051729202,0.507878601551056,0.214814737439156,10630678
"1370","Region 1",0.143083900213242,0.576647460460663,0.241286233067513,9420001
"1371","Region 1",0.231307163834572,0.483358412981033,0.302677690982819,3084850.5
"1372","Region 1",0.255076676607132,0.490643918514252,0.29176053404808,2188999.5
"1373","Region 1",0.0999768152832985,0.279632866382599,0.365623295307159,2434487.75
"1374","Region 1",0.119312278926373,0.388004004955292,0.189223557710648,2
"1375","Region 1",0.0553133264183998,0.422496676445007,0.205841526389122,1542999.75
"1376","Region 1",0.0804077610373497,0.276153594255447,0.211353808641434,1258500
"1377","Region 1",0.0999768152832985,0.279632866382599,0.175881341099739,3824450
"1378","Region 1",0.166972532868385,0.502860128879547,0.277999818325043,3450890.75
"1379","Region 1",0.107579372823238,0.387932330369949,0.380226314067841,2
"1380","Region 1",0.231307163834572,0.483358412981033,0.202664136886597,1314999.5
"1381","Region 1",0.196464687585831,0.477195918560028,0.111952692270279,130000.96875
"1382","Region 1",0.305296033620834,0.35658386349678,0.311806082725525,2
"1383","Region 1",0.257086366415024,0.498474717140198,0.245973199605942,6178618.5
"1384","Region 1",0.178706556558609,0.3998703956604,0.347174823284149,2
"1385","Region 1",0.0553133264183998,0.422496676445007,0.205675572156906,2045796.375
"1386","Region 1",0.127526313066483,0.461994290351868,0.124123968183994,6438289.5
"1387","Region 1",0.305296033620834,0.35658386349678,0.272174715995789,2
"1388","Region 1",0.0927067473530769,0.382634371519089,0.0967275276780128,2377428.5
"1389","Region 1",0.364559948444366,0.562106609344482,0.219620645046234,20689298
"1390","Region 1",0.0458036735653877,0.374250143766403,0.276604026556015,264999.96875
"1391","Region 1",0.189074411988258,0.390372782945633,0.190877124667168,2910873
"1392","Region 1",0.152522072196007,0.449979335069656,0.309979230165482,2
"1393","Region 1",0.430153995752335,0.511794447898865,0.329800337553024,2196584.25
"1394","Region 1",0.0804077610373497,0.276153594255447,0.215196251869202,10886224
"1395","Region 1",0.217081800103188,0.497161895036697,0.247482389211655,11623433
"1396","Region 1",0.166972532868385,0.502860128879547,0.249343186616898,8275107
"1397","Region 1",0.217081800103188,0.497161895036697,0.185493126511574,8238994.5
"1398","Region 1",0.173292458057404,0.437354356050491,0.254547744989395,1723500.625
"1399","Region 1",0.143083900213242,0.576647460460663,0.0431794971227646,5310001.5
"1400","Region 1",0.0739163383841515,0.478483527898788,0.262918412685394,515999.96875
"1401","Region 1",0.243192106485367,0.466569840908051,0.17584128677845,2
"1402","Region 1",0.257086366415024,0.498474717140198,0.477167189121246,19805566
"1403","Region 1",0.665118217468262,0.638155877590179,0.289058238267899,1383500.125
"1404","Region 1",0.143083900213242,0.576647460460663,0.192578360438347,103000.984375
"1405","Region 1",0.642090320587158,0.583892226219177,0.253250956535339,2
"1406","Region 1",0.288536936044693,0.4747554063797,0.315884679555893,3537000.75
"1407","Region 1",0.0927067473530769,0.382634371519089,0.108136020600796,1515782.625
"1408","Region 1",0.119312278926373,0.388004004955292,0.0923106744885445,2
"1409","Region 1",0.0686832517385483,0.545212268829346,0.315038025379181,5727502
"1410","Region 1",0.152522072196007,0.449979335069656,0.24888676404953,2
"1411","Region 1",0.173292458057404,0.437354356050491,0.301951020956039,6396306.5
"1412","Region 1",0.158731281757355,0.436460793018341,0.178131490945816,2435001
"1413","Region 1",0.0999768152832985,0.279632866382599,0.30349463224411,5887509.5
"1414","Region 1",0.0709285512566566,0.343269735574722,0.253060281276703,1561000.5
"1415","Region 1",0.119774967432022,0.417902618646622,0.0355603620409966,2
"1416","Region 1",0.0739163383841515,0.478483527898788,0.187413707375526,4000886
"1417","Region 1",0.411220282316208,0.54945957660675,0.225359722971916,2
"1418","Region 1",0.189074411988258,0.390372782945633,0.18473394215107,2572938.25
"1419","Region 1",0.127526313066483,0.461994290351868,0.154752776026726,2
"1420","Region 1",0.255076676607132,0.490643918514252,0.164790332317352,2384999.75
"1421","Region 1",0.246443122625351,0.394949406385422,0.271220117807388,2
"1422","Region 1",0.0553133264183998,0.422496676445007,0.230227544903755,7865003
"1423","Region 1",0.0767021253705025,0.475664854049683,0.370185315608978,8526632
"1424","Region 1",0.0995779037475586,0.47493040561676,0.189279735088348,8200005
"1425","Region 1",0.255076676607132,0.490643918514252,0.160536035895348,1127800.25
"1426","Region 1",0.280733913183212,0.494363993406296,0.155646964907646,24479946
"1427","Region 1",0.16619049012661,0.470053374767303,0.207670018076897,858500
"1428","Region 1",0.249547362327576,0.307396680116653,0.204094007611275,2
"1429","Region 1",0.486125618219376,0.535961151123047,0.402588486671448,2
"1430","Region 1",0.196464687585831,0.477195918560028,0.321186423301697,4623500
"1431","Region 1",0.642090320587158,0.583892226219177,0.347967237234116,2
"1432","Region 1",0.102790087461472,0.460248827934265,0.268862307071686,798999.8125
"1433","Region 1",0.0739163383841515,0.478483527898788,0.236927673220634,1451118.5
"1434","Region 1",0.0980337634682655,0.470267444849014,0.189611688256264,1404250.125
"1435","Region 1",0.430153995752335,0.511794447898865,0.344632714986801,7934078
"1436","Region 1",0.0767021253705025,0.475664854049683,0.0874223485589027,1140971.375
"1437","Region 1",0.324124693870544,0.383332848548889,0.257178395986557,2
"1438","Region 1",0.135512426495552,0.441910415887833,0.152711853384972,797960.375
"1439","Region 1",0.243192106485367,0.466569840908051,0.169445693492889,2
"1440","Region 1",0.0995779037475586,0.47493040561676,0.330301761627197,9406069
"1441","Region 1",0.0995779037475586,0.47493040561676,0.182188972830772,3772313.25
"1442","Region 1",0.0528391823172569,0.468029856681824,0.304487079381943,6130220.5
"1443","Region 1",0.143083900213242,0.576647460460663,0.173407405614853,2384999.75
"1444","Region 1",0.166972532868385,0.502860128879547,0.158230379223824,2629493.75
"1445","Region 1",0.0767021253705025,0.475664854049683,0.143684610724449,12056894
"1446","Region 1",0.0528391823172569,0.468029856681824,0.297378838062286,5138630.5
"1447","Region 1",0.135512426495552,0.441910415887833,0.29482638835907,15672305
"1448","Region 1",0.551871597766876,0.577324211597443,0.276519387960434,79674528
"1449","Region 1",0.0980337634682655,0.470267444849014,0.229310870170593,10447954
"1450","Region 1",0.0995779037475586,0.47493040561676,0.298743575811386,1380000.25
"1451","Region 1",0.23081910610199,0.572427809238434,0.20115564763546,2969966.75
"1452","Region 1",0.0927067473530769,0.382634371519089,0.275657534599304,944089.75
"1453","Region 1",0.0553133264183998,0.422496676445007,0.190646484494209,2
"1454","Region 1",0.144126892089844,0.527406215667725,0.242477431893349,3364210
"1455","Region 1",0.0711943060159683,0.403727293014526,0.204562127590179,317000.125
"1456","Region 1",0.0380881205201149,0.332780241966248,0.180835396051407,3434707.5
"1457","Region 1",0.0709536522626877,0.372543394565582,0.154344245791435,327230.9375
"1458","Region 1",0.430153995752335,0.511794447898865,0.32316517829895,6011846
"1459","Region 1",0.288536936044693,0.4747554063797,0.302814453840256,2
"1460","Region 1",0.249547362327576,0.307396680116653,0.284914880990982,2
"1461","Region 1",0.0927067473530769,0.382634371519089,0.167291060090065,7151066.5
"1462","Region 1",0.246443122625351,0.394949406385422,0.249858513474464,2
"1463","Region 1",0.0507889576256275,0.367955327033997,0.210440874099731,9249985
"1464","Region 1",0.196464687585831,0.477195918560028,0.0902520641684532,1229735
"1465","Region 1",0.288536936044693,0.4747554063797,0.305997788906097,2778883.25
"1466","Region 1",0.665118217468262,0.638155877590179,0.46729588508606,37704556
"1467","Region 1",0.23409366607666,0.537682235240936,0.205935925245285,6067364.5
"1468","Region 1",0.107579372823238,0.387932330369949,0.279941618442535,2
"1469","Region 1",0.134669080376625,0.459738671779633,0.0998505651950836,3328273.75
"1470","Region 1",0.486125618219376,0.535961151123047,0.195104002952576,10351118
"1471","Region 1",0.0999768152832985,0.279632866382599,0.143290996551514,2447412
"1472","Region 1",0.551871597766876,0.577324211597443,0.229508742690086,2
"1473","Region 1",0.135512426495552,0.441910415887833,0.183020204305649,2345722.75
"1474","Region 1",0.0804077610373497,0.276153594255447,0.332324385643005,11404596
"1475","Region 1",0.430153995752335,0.511794447898865,0.359584301710129,36955048
"1476","Region 1",0.16619049012661,0.470053374767303,0.232491582632065,8968797
"1477","Region 1",0.0739163383841515,0.478483527898788,0.365570306777954,591999.875
"1478","Region 1",0.107579372823238,0.387932330369949,0.16036057472229,2
"1479","Region 1",0.0709285512566566,0.343269735574722,0.0927145630121231,410400.03125
"1480","Region 1",0.305296033620834,0.35658386349678,0.27448832988739,2
"1481","Region 1",0.288536936044693,0.4747554063797,0.366026401519775,2
"1482","Region 1",0.23081910610199,0.572427809238434,0.133116722106934,5410488.5
"1483","Region 1",0.119774967432022,0.417902618646622,0.268523573875427,2
"1484","Region 1",0.243192106485367,0.466569840908051,0.161860764026642,2
"1485","Region 1",0.0473589301109314,0.450543612241745,0.234455391764641,3198386.5
"1486","Region 1",0.0765490904450417,0.454415023326874,0.22852224111557,4232000.5
"1487","Region 1",0.119312278926373,0.388004004955292,0.173916324973106,2
"1488","Region 1",0.119774967432022,0.417902618646622,0.0637396574020386,2
"1489","Region 1",0.305296033620834,0.35658386349678,0.249577254056931,2
"1490","Region 1",0.0458036735653877,0.374250143766403,0.146699845790863,1509435.5
"1491","Region 1",0.665118217468262,0.638155877590179,0.40008419752121,5911922.5
"1492","Region 1",0.173292458057404,0.437354356050491,0.225094333291054,3359961.5
"1493","Region 1",0.144126892089844,0.527406215667725,0.385156124830246,1883068
"1494","Region 1",0.134669080376625,0.459738671779633,0.370033204555511,2
"1495","Region 1",0.173292458057404,0.437354356050491,0.351821005344391,3819999.25
"1496","Region 1",0.231307163834572,0.483358412981033,0.215329676866531,2788820.5
"1497","Region 1",0.305296033620834,0.35658386349678,0.165384724736214,2
"1498","Region 1",0.246443122625351,0.394949406385422,0.307894080877304,2
"1499","Region 1",0.119312278926373,0.388004004955292,0.209511876106262,2
"1500","Region 1",0.0804077610373497,0.276153594255447,0.253420203924179,11177571
"1501","Region 1",0.0507889576256275,0.367955327033997,0.335990756750107,3140112.75
"1502","Region 1",0.196464687585831,0.477195918560028,0.289339631795883,13753132
"1503","Region 1",0.642090320587158,0.583892226219177,0.384212583303452,2
"1504","Region 1",0.218487769365311,0.431453585624695,0.201868519186974,900000.625
"1505","Region 1",0.0739163383841515,0.478483527898788,0.222004786133766,123294.0234375
"1506","Region 1",0.430153995752335,0.511794447898865,0.281678318977356,18842778
"1507","Region 1",0.245908051729202,0.507878601551056,0.198490783572197,6135929
"1508","Region 1",0.119774967432022,0.417902618646622,0.154711127281189,2
"1509","Region 1",0.280733913183212,0.494363993406296,0.197816073894501,20409646
"1510","Region 1",0.324124693870544,0.383332848548889,0.26629450917244,2
"1511","Region 1",0.10553652793169,0.477884382009506,0.285202115774155,4627077
"1512","Region 1",0.665118217468262,0.638155877590179,0.0995555371046066,8349002
"1513","Region 1",0.145060926675797,0.393247038125992,0.0818420425057411,3280000.25
"1514","Region 1",0.0686832517385483,0.545212268829346,0.234069183468819,10677029
"1515","Region 1",0.255076676607132,0.490643918514252,0.124283790588379,6191808
"1516","Region 1",0.486125618219376,0.535961151123047,0.34699210524559,6734412.5
"1517","Region 1",0.411220282316208,0.54945957660675,0.138051837682724,18630786
"1518","Region 1",0.430153995752335,0.511794447898865,0.164859116077423,12484998
"1519","Region 1",0.23409366607666,0.537682235240936,0.308088541030884,530511.9375
"1520","Region 1",0.665118217468262,0.638155877590179,0.190015286207199,15561736
"1521","Region 1",0.245908051729202,0.507878601551056,0.0510013364255428,1563591.5
"1522","Region 1",0.181549251079559,0.301242977380753,0.152506947517395,2
"1523","Region 1",0.324124693870544,0.383332848548889,0.203435525298119,2
"1524","Region 1",0.40415894985199,0.539847910404205,0.462433665990829,4017257.5
"1525","Region 1",0.0686832517385483,0.545212268829346,0.108131498098373,5421402.5
"1526","Region 1",0.0767021253705025,0.475664854049683,0.283508330583572,2244792.25
"1527","Region 1",0.0765490904450417,0.454415023326874,0.214978441596031,835000.125
"1528","Region 1",0.119774967432022,0.417902618646622,0.159890040755272,2
"1529","Region 1",0.40415894985199,0.539847910404205,0.273788511753082,5929771
"1530","Region 1",0.102790087461472,0.460248827934265,0.31957021355629,4636640.5
"1531","Region 1",0.206759810447693,0.394173145294189,0.416586399078369,2
"1532","Region 1",0.107579372823238,0.387932330369949,0.103671409189701,2
"1533","Region 1",0.0458036735653877,0.374250143766403,0.144955396652222,14570600
"1534","Region 1",0.255076676607132,0.490643918514252,0.384476572275162,255000.890625
"1535","Region 1",0.231307163834572,0.483358412981033,0.254395216703415,2307995.25
"1536","Region 1",0.196464687585831,0.477195918560028,0.547612488269806,6503387.5
"1537","Region 1",0.0980337634682655,0.470267444849014,0.224113807082176,2975143.25
"1538","Region 1",0.0995779037475586,0.47493040561676,0.233903661370277,9262609
"1539","Region 1",0.257086366415024,0.498474717140198,0.128950163722038,917332.375
"1540","Region 1",0.0765490904450417,0.454415023326874,0.152965649962425,843215.25
"1541","Region 1",0.324124693870544,0.383332848548889,0.223636388778687,2
"1542","Region 1",0.0711943060159683,0.403727293014526,0.176635220646858,2
"1543","Region 1",0.217081800103188,0.497161895036697,0.306477516889572,1619165.5
"1544","Region 1",0.173292458057404,0.437354356050491,0.186691746115685,2548500.5
"1545","Region 1",0.178706556558609,0.3998703956604,0.434608101844788,2
"1546","Region 1",0.178706556558609,0.3998703956604,0.28538516163826,2
"1547","Region 1",0.102790087461472,0.460248827934265,0.178006693720818,10383191
"1548","Region 1",0.40415894985199,0.539847910404205,0.282710403203964,5020422.5
"1549","Region 1",0.231307163834572,0.483358412981033,0.398365378379822,2
"1550","Region 1",0.257086366415024,0.498474717140198,0.177778109908104,12011332
"1551","Region 1",0.196464687585831,0.477195918560028,0.0519875250756741,2570000.25
"1552","Region 1",0.173292458057404,0.437354356050491,0.440004706382751,17074476
"1553","Region 1",0.0458036735653877,0.374250143766403,0.275808870792389,2352793.75
"1554","Region 1",0.255076676607132,0.490643918514252,0.229934021830559,2
"1555","Region 1",0.642090320587158,0.583892226219177,0.307667434215546,2
"1556","Region 1",0.364559948444366,0.562106609344482,0.302347898483276,7927301.5
"1557","Region 1",0.665118217468262,0.638155877590179,0.294689893722534,12631685
"1558","Region 1",0.642090320587158,0.583892226219177,0.120209537446499,2
"1559","Region 1",0.231307163834572,0.483358412981033,0.157930091023445,3120826.75
"1560","Region 1",0.0767021253705025,0.475664854049683,0.0422864630818367,1282788.25
"1561","Region 1",0.249547362327576,0.307396680116653,0.286953210830688,2
"1562","Region 1",0.0765490904450417,0.454415023326874,0.13714163005352,1526043.125
"1563","Region 1",0.23409366607666,0.537682235240936,0.340104669332504,1617497.125
"1564","Region 1",0.0711943060159683,0.403727293014526,0.305464446544647,40482268
"1565","Region 1",0.246443122625351,0.394949406385422,0.337181210517883,2
"1566","Region 1",0.245908051729202,0.507878601551056,0.0975878089666367,4265087
"1567","Region 1",0.257086366415024,0.498474717140198,0.1700838804245,3237999
"1568","Region 1",0.280733913183212,0.494363993406296,0.151629000902176,2310104.75
"1569","Region 1",0.119774967432022,0.417902618646622,0.035563737154007,2
"1570","Region 1",0.107579372823238,0.387932330369949,0.229669347405434,2
"1571","Region 1",0.280733913183212,0.494363993406296,0.103132009506226,7828000
"1572","Region 1",0.288536936044693,0.4747554063797,0.477137356996536,19128488
"1573","Region 1",0.243192106485367,0.466569840908051,0.302749693393707,2
"1574","Region 1",0.0709285512566566,0.343269735574722,0.397419780492783,12236442
"1575","Region 1",0.0767021253705025,0.475664854049683,0.128841251134872,4082189.75
"1576","Region 1",0.302521049976349,0.519019365310669,0.210318118333817,1650000.375
"1577","Region 1",0.0473589301109314,0.450543612241745,0.256482273340225,2116600.75
"1578","Region 1",0.245908051729202,0.507878601551056,0.333122402429581,5449809.5
"1579","Region 1",0.10553652793169,0.477884382009506,0.156034678220749,731938.1875
"1580","Region 1",0.102790087461472,0.460248827934265,0.33935010433197,11271126
"1581","Region 1",0.0999768152832985,0.279632866382599,0.305440783500671,15001.00390625
"1582","Region 1",0.0380881205201149,0.332780241966248,0.164545878767967,144768.015625
"1583","Region 1",0.102790087461472,0.460248827934265,0.288485288619995,3307444.25
"1584","Region 1",0.255076676607132,0.490643918514252,0.317823976278305,2020963.5
"1585","Region 1",0.324124693870544,0.383332848548889,0.157224729657173,2
"1586","Region 1",0.0998349040746689,0.512900233268738,0.0544818453490734,2
"1587","Region 1",0.288536936044693,0.4747554063797,0.250676333904266,2
"1588","Region 1",0.0458036735653877,0.374250143766403,0.322199672460556,5530001.5
"1589","Region 1",0.152522072196007,0.449979335069656,0.286222070455551,2
"1590","Region 1",0.40415894985199,0.539847910404205,0.260385125875473,9393071
"1591","Region 1",0.288536936044693,0.4747554063797,0.0466783866286278,10924996
"1592","Region 1",0.196464687585831,0.477195918560028,0.32689556479454,2109700.5
"1593","Region 1",0.119774967432022,0.417902618646622,0.137619778513908,2
"1594","Region 1",0.430153995752335,0.511794447898865,0.291093021631241,16646687
"1595","Region 1",0.0711943060159683,0.403727293014526,0.167389079928398,4069999.5
"1596","Region 1",0.243192106485367,0.466569840908051,0.368342280387878,2
"1597","Region 1",0.0507889576256275,0.367955327033997,0.262928009033203,1814957.25
"1598","Region 1",0.249547362327576,0.307396680116653,0.159636795520782,2
"1599","Region 1",0.196464687585831,0.477195918560028,0.117151640355587,491000
"1600","Region 1",0.0528391823172569,0.468029856681824,0.214926823973656,9201945
"1601","Region 1",0.206759810447693,0.394173145294189,0.0936815068125725,2
"1602","Region 1",0.0980337634682655,0.470267444849014,0.236311554908752,1746133.25
"1603","Region 1",0.181549251079559,0.301242977380753,0.278113782405853,2
"1604","Region 1",0.0686832517385483,0.545212268829346,0.16592001914978,2852136.25
"1605","Region 1",0.119774967432022,0.417902618646622,0.362291693687439,2
"1606","Region 1",0.0804077610373497,0.276153594255447,0.244281023740768,3950000
"1607","Region 1",0.119312278926373,0.388004004955292,0.453593283891678,2
"1608","Region 1",0.152522072196007,0.449979335069656,0.260345339775085,2
"1609","Region 1",0.642090320587158,0.583892226219177,0.369878977537155,2
"1610","Region 1",0.0711943060159683,0.403727293014526,0.242066144943237,16088090
"1611","Region 1",0.127526313066483,0.461994290351868,0.339267671108246,10584003
"1612","Region 1",0.642090320587158,0.583892226219177,0.263767063617706,2
"1613","Region 1",0.107579372823238,0.387932330369949,0.374615371227264,2
"1614","Region 1",0.144126892089844,0.527406215667725,0.299234092235565,1735534.625
"1615","Region 1",0.665118217468262,0.638155877590179,0.289999783039093,6376998.5
"1616","Region 1",0.0507889576256275,0.367955327033997,0.262241184711456,64022.9921875
"1617","Region 1",0.486125618219376,0.535961151123047,0.325220376253128,5500001.5
"1618","Region 1",0.135512426495552,0.441910415887833,0.246847555041313,301821632
"1619","Region 1",0.245908051729202,0.507878601551056,0.378444075584412,3256984
"1620","Region 1",0.107579372823238,0.387932330369949,0.246401876211166,2
"1621","Region 1",0.257086366415024,0.498474717140198,0.45360267162323,18220392
"1622","Region 1",0.0458036735653877,0.374250143766403,0.222832754254341,3880022.25
"1623","Region 1",0.305296033620834,0.35658386349678,0.370246857404709,2
"1624","Region 1",0.0528391823172569,0.468029856681824,0.369308531284332,2
"1625","Region 1",0.245908051729202,0.507878601551056,0.372865617275238,2720528.25
"1626","Region 1",0.665118217468262,0.638155877590179,0.183353215456009,137501.015625
"1627","Region 1",0.0553133264183998,0.422496676445007,0.378702521324158,645999.6875
"1628","Region 1",0.196464687585831,0.477195918560028,0.301338821649551,3603451
"1629","Region 1",0.280733913183212,0.494363993406296,0.266542285680771,8229037.5
"1630","Region 1",0.0686832517385483,0.545212268829346,0.389195650815964,5975002.5
"1631","Region 1",0.193089842796326,0.496211171150208,0.317499130964279,20818900
"1632","Region 1",0.166972532868385,0.502860128879547,0.30085101723671,4211338.5
